ID,code,description,startTime,filedTime,processTimeInMs,participantId,workerId,group,workshopCode,workshopDate,scenarioCode,modelElementCode,modelElementLabel,defectType,trueDefectCode,trueDefectDescription,trueDefectType,trueDefectSeverity,interpretation
5337,I1733357476W44573979," ",2018-05-23T11:09:55Z,2018-05-23T11:11:39Z,104000,1227137,44573979,B,WS1,2018-05-23,Sc2,DS51_Gr1_EME34_EntA,setMenu.price,SUPERFLUOUS_EME,,,,,4353
5338,I1733357476W44573992," ",2018-05-23T11:12:09Z,2018-05-23T11:13:29Z,80000,01527932,44573992,B,WS1,2018-05-23,Sc2,DS51_Gr1_EME34_EntA,setMenu.price,NO_DEFECT,,,,,4353
5339,I1733357476W44578771," ",2018-05-25T11:07:09Z,2018-05-25T11:07:30Z,21000,01625723,44578771,B,WS2,2018-05-25,Sc2,DS51_Gr1_EME34_EntA,setMenu.price,NO_DEFECT,,,,,4353
5340,I1733357476W44578768," ",2018-05-25T11:08:16Z,2018-05-25T11:08:30Z,14000,01525326,44578768,B,WS2,2018-05-25,Sc2,DS51_Gr1_EME34_EntA,setMenu.price,NO_DEFECT,,,,,4353
5341,I1733357476W44578770," ",2018-05-25T11:07:25Z,2018-05-25T11:09:45Z,140000,01425076,44578770,B,WS2,2018-05-25,Sc2,DS51_Gr1_EME34_EntA,setMenu.price,SUPERFLUOUS_EME,,,,,4353
5342,I1733357476W44578782," ",2018-05-25T11:09:12Z,2018-05-25T11:10:19Z,67000,01634247,44578782,B,WS2,2018-05-25,Sc2,DS51_Gr1_EME34_EntA,setMenu.price,NO_DEFECT,,,,,4353
5343,I1733357476W44578765," ",2018-05-25T11:10:02Z,2018-05-25T11:10:31Z,29000,01327702,44578765,B,WS2,2018-05-25,Sc2,DS51_Gr1_EME34_EntA,setMenu.price,NO_DEFECT,,,,,4353
5344,I1733357476W44578786," ",2018-05-25T11:10:07Z,2018-05-25T11:11:08Z,61000,01404429,44578786,B,WS2,2018-05-25,Sc2,DS51_Gr1_EME34_EntA,setMenu.price,NO_DEFECT,,,,,4353
5345,I1733357476W44578783," ",2018-05-25T11:10:22Z,2018-05-25T11:11:12Z,50000,01502712,44578783,B,WS2,2018-05-25,Sc2,DS51_Gr1_EME34_EntA,setMenu.price,NO_DEFECT,,,,,4353
5346,I1733357476W44578793," ",2018-05-25T11:14:30Z,2018-05-25T11:15:17Z,47000,01633073,44578793,B,WS2,2018-05-25,Sc2,DS51_Gr1_EME34_EntA,setMenu.price,NO_DEFECT,,,,,4353
5347,I1733357476W44580770," ",2018-05-26T10:59:43Z,2018-05-26T11:01:34Z,111000,01429249,44580770,B,WS3,2018-05-26,Sc2,DS51_Gr1_EME34_EntA,setMenu.price,NO_DEFECT,,,,,4353
5348,I1733357476W44580775," ",2018-05-26T10:59:43Z,2018-05-26T11:02:28Z,165000,01426436,44580775,B,WS3,2018-05-26,Sc2,DS51_Gr1_EME34_EntA,setMenu.price,NO_DEFECT,,,,,4353
5349,I1733357477W44573977," ",2018-05-23T10:16:17Z,2018-05-23T10:16:30Z,13000,01525664,44573977,B,WS1,2018-05-23,Sc2,DS61_Gr1_EME64_RelM,(foodItem(1..n) + isPartOf + setMenu(0..n)),NO_DEFECT,,,,,4353
5350,I1733357477W44573971," ",2018-05-23T11:10:54Z,2018-05-23T11:12:12Z,78000,01501940,44573971,B,WS1,2018-05-23,Sc2,DS61_Gr1_EME64_RelM,(foodItem(1..n) + isPartOf + setMenu(0..n)),NO_DEFECT,,,,,4353
5351,I1733357477W44573988," ",2018-05-23T11:11:14Z,2018-05-23T11:12:19Z,65000,01525408,44573988,B,WS1,2018-05-23,Sc2,DS61_Gr1_EME64_RelM,(foodItem(1..n) + isPartOf + setMenu(0..n)),NO_DEFECT,,,,,4353
5352,I1733357477W44573975," ",2018-05-23T11:12:18Z,2018-05-23T11:12:46Z,28000,01526013,44573975,B,WS1,2018-05-23,Sc2,DS61_Gr1_EME64_RelM,(foodItem(1..n) + isPartOf + setMenu(0..n)),NO_DEFECT,,,,,4353
5353,I1733357477W44573974," ",2018-05-23T11:13:01Z,2018-05-23T11:13:19Z,18000,01417912,44573974,B,WS1,2018-05-23,Sc2,DS61_Gr1_EME64_RelM,(foodItem(1..n) + isPartOf + setMenu(0..n)),NO_DEFECT,,,,,4353
5354,I1733357477W44573980," ",2018-05-23T11:12:32Z,2018-05-23T11:13:23Z,51000,01525403,44573980,B,WS1,2018-05-23,Sc2,DS61_Gr1_EME64_RelM,(foodItem(1..n) + isPartOf + setMenu(0..n)),NO_DEFECT,,,,,4353
5355,I1733357477W44573979," ",2018-05-23T11:13:41Z,2018-05-23T11:14:19Z,38000,1227137,44573979,B,WS1,2018-05-23,Sc2,DS61_Gr1_EME64_RelM,(foodItem(1..n) + isPartOf + setMenu(0..n)),NO_DEFECT,,,,,4353
5356,I1733357477W44573978," setMenu should have 1...n food items and food items should be part of 0..n menus; 0..n and 1..n are on the wrong side of the relation; critical",2018-05-23T11:14:09Z,2018-05-23T11:15:38Z,89000,01529059,44573978,B,WS1,2018-05-23,Sc2,DS61_Gr1_EME64_RelM,(foodItem(1..n) + isPartOf + setMenu(0..n)),WRONG,,,,,4353
5357,I1733357477W44573992," ",2018-05-23T11:15:55Z,2018-05-23T11:16:53Z,58000,01527932,44573992,B,WS1,2018-05-23,Sc2,DS61_Gr1_EME64_RelM,(foodItem(1..n) + isPartOf + setMenu(0..n)),NO_DEFECT,,,,,4353
5358,I1733357477W44578771," ",2018-05-25T11:08:39Z,2018-05-25T11:08:56Z,17000,01625723,44578771,B,WS2,2018-05-25,Sc2,DS61_Gr1_EME64_RelM,(foodItem(1..n) + isPartOf + setMenu(0..n)),NO_DEFECT,,,,,4353
5359,I1733357477W44578768," ",2018-05-25T11:10:20Z,2018-05-25T11:11:06Z,46000,01525326,44578768,B,WS2,2018-05-25,Sc2,DS61_Gr1_EME64_RelM,(foodItem(1..n) + isPartOf + setMenu(0..n)),NO_DEFECT,,,,,4353
5360,I1733357477W44578770," ",2018-05-25T11:11:58Z,2018-05-25T11:13:33Z,95000,01425076,44578770,B,WS2,2018-05-25,Sc2,DS61_Gr1_EME64_RelM,(foodItem(1..n) + isPartOf + setMenu(0..n)),NO_DEFECT,,,,,4353
5361,I1733357477W44578765," ",2018-05-25T11:13:49Z,2018-05-25T11:14:26Z,37000,01327702,44578765,B,WS2,2018-05-25,Sc2,DS61_Gr1_EME64_RelM,(foodItem(1..n) + isPartOf + setMenu(0..n)),NO_DEFECT,,,,,4353
5362,I1733357477W44580766," ",2018-05-26T11:03:20Z,2018-05-26T11:04:15Z,55000,01428195,44580766,B,WS3,2018-05-26,Sc2,DS61_Gr1_EME64_RelM,(foodItem(1..n) + isPartOf + setMenu(0..n)),NO_DEFECT,,,,,4353
5363,I1733357477W44580750," ",2018-05-26T11:03:03Z,2018-05-26T11:04:19Z,76000,01526400,44580750,B,WS3,2018-05-26,Sc2,DS61_Gr1_EME64_RelM,(foodItem(1..n) + isPartOf + setMenu(0..n)),NO_DEFECT,,,,,4353
5364,I1733357477W44580759," ",2018-05-26T11:03:18Z,2018-05-26T11:05:00Z,102000,00304071,44580759,B,WS3,2018-05-26,Sc2,DS61_Gr1_EME64_RelM,(foodItem(1..n) + isPartOf + setMenu(0..n)),NO_DEFECT,,,,,4353
5365,I1733357477W44580770," ",2018-05-26T11:03:15Z,2018-05-26T11:05:06Z,111000,01429249,44580770,B,WS3,2018-05-26,Sc2,DS61_Gr1_EME64_RelM,(foodItem(1..n) + isPartOf + setMenu(0..n)),NO_DEFECT,,,,,4353
5366,I1733357477W44580762," ",2018-05-26T11:03:10Z,2018-05-26T11:05:34Z,144000,01525084,44580762,B,WS3,2018-05-26,Sc2,DS61_Gr1_EME64_RelM,(foodItem(1..n) + isPartOf + setMenu(0..n)),NO_DEFECT,,,,,4353
5367,I1733357477W44580775," ",2018-05-26T11:02:46Z,2018-05-26T11:05:34Z,168000,01426436,44580775,B,WS3,2018-05-26,Sc2,DS61_Gr1_EME64_RelM,(foodItem(1..n) + isPartOf + setMenu(0..n)),NO_DEFECT,,,,,4353
5368,I1744035259W44580750," ",2018-05-26T11:08:40Z,2018-05-26T11:09:18Z,38000,01526400,44580750,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME02_Ent,foodItem,NO_DEFECT,,,,,4353
5369,I1744035259W44580761," ",2018-05-26T11:09:56Z,2018-05-26T11:10:14Z,18000,1429462,44580761,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME02_Ent,foodItem,NO_DEFECT,,,,,4353
5370,I1744035259W44580770," ",2018-05-26T11:09:20Z,2018-05-26T11:10:19Z,59000,01429249,44580770,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME02_Ent,foodItem,NO_DEFECT,,,,,4353
5371,I1744035259W44580762," price is expected not to be a key; price is a key; critial",2018-05-26T11:08:52Z,2018-05-26T11:10:21Z,89000,01525084,44580762,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME02_Ent,foodItem,WRONG,,,,,4353
5372,I1744035259W44580759," ",2018-05-26T11:12:20Z,2018-05-26T11:13:09Z,49000,00304071,44580759,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME02_Ent,foodItem,NO_DEFECT,,,,,4353
5373,I1744035259W44580778," attribute cost is not needed (it is synonym of price, which is already modeled)",2018-05-26T11:12:45Z,2018-05-26T11:14:04Z,79000,1329436,44580778,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME02_Ent,foodItem,WRONG,,,,,4353
5374,I1744035259W44580775," ",2018-05-26T11:08:35Z,2018-05-26T11:14:53Z,378000,01426436,44580775,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME02_Ent,foodItem,NO_DEFECT,,,,,4353
5375,I1744035259W44580760," foodItem.dailyPlan is superfluous",2018-05-26T11:13:45Z,2018-05-26T11:14:58Z,73000,01634073,44580760,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME02_Ent,foodItem,WRONG,,,,,4353
5376,I1744035259W44580782," foodItem.name is expected to be the key AND foodItem.dailyPlan & foodItem.cost are not mentioned in the scenario; foodItem.name is no the key; critical",2018-05-26T11:16:35Z,2018-05-26T11:20:46Z,251000,9471257,44580782,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME02_Ent,foodItem,WRONG,,,,,4353
5377,I1744035259W44609582," ",2018-06-09T11:03:07Z,2018-06-09T11:03:18Z,11000,01427727,44609582,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME02_Ent,foodItem,NO_DEFECT,,,,,4353
5378,I1744035259W44609594," ",2018-06-09T11:03:40Z,2018-06-09T11:04:18Z,38000,01426086,44609594,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME02_Ent,foodItem,NO_DEFECT,,,,,4353
5379,I1744035259W44609593," attributes ""dailyPlan"" and ""cost"" are not in szenario",2018-06-09T11:04:24Z,2018-06-09T11:06:04Z,100000,01526015,44609593,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME02_Ent,foodItem,WRONG,,,,,4353
5380,I1744035259W44609588," ",2018-06-09T11:04:46Z,2018-06-09T11:06:06Z,80000,01427944,44609588,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME02_Ent,foodItem,NO_DEFECT,,,,,4353
5381,I1744035259W44609583," foodItem.name should be unique key; foodItem.price is also key; important",2018-06-09T11:06:15Z,2018-06-09T11:08:03Z,108000,01553105,44609583,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME02_Ent,foodItem,WRONG,,,,,4353
5382,I1744035259W44151172," ",2018-06-09T11:05:52Z,2018-06-09T11:08:06Z,134000,00827622,44151172,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME02_Ent,foodItem,NO_DEFECT,,,,,4353
5383,I1744035259W44609586," ",2018-06-09T11:08:05Z,2018-06-09T11:08:31Z,26000,01328099,44609586,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME02_Ent,foodItem,NO_DEFECT,,,,,4353
5384,I1744035259W44609602," dailyPlan not in specification",2018-06-09T11:07:15Z,2018-06-09T11:08:48Z,93000,01529243,44609602,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME02_Ent,foodItem,WRONG,,,,,4353
5385,I1744035260W44580750," ",2018-05-26T11:11:59Z,2018-05-26T11:12:35Z,36000,01526400,44580750,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME13_EntA,foodItem.canBeOrdered?,NO_DEFECT,,,,,4353
5386,I1744035260W44580762," ",2018-05-26T11:12:49Z,2018-05-26T11:13:24Z,35000,01525084,44580762,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME13_EntA,foodItem.canBeOrdered?,NO_DEFECT,,,,,4353
5387,I1744035260W44580778," ",2018-05-26T11:15:55Z,2018-05-26T11:16:18Z,23000,1329436,44580778,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME13_EntA,foodItem.canBeOrdered?,NO_DEFECT,,,,,4353
5388,I1744035260W44580761," ",2018-05-26T11:16:52Z,2018-05-26T11:18:32Z,100000,1429462,44580761,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME13_EntA,foodItem.canBeOrdered?,NO_DEFECT,,,,,4353
5389,I1744035260W44609582," ",2018-06-09T11:05:12Z,2018-06-09T11:05:52Z,40000,01427727,44609582,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME13_EntA,foodItem.canBeOrdered?,NO_DEFECT,,,,,4353
5390,I1744035260W44609594," ",2018-06-09T11:05:42Z,2018-06-09T11:05:59Z,17000,01426086,44609594,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME13_EntA,foodItem.canBeOrdered?,NO_DEFECT,,,,,4353
5391,I1744035260W44609588," ",2018-06-09T11:08:19Z,2018-06-09T11:08:37Z,18000,01427944,44609588,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME13_EntA,foodItem.canBeOrdered?,NO_DEFECT,,,,,4353
5392,I1744035260W44609593," ",2018-06-09T11:08:05Z,2018-06-09T11:08:55Z,50000,01526015,44609593,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME13_EntA,foodItem.canBeOrdered?,NO_DEFECT,,,,,4353
5393,I1744035260W44609583," ",2018-06-09T11:10:22Z,2018-06-09T11:10:44Z,22000,01553105,44609583,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME13_EntA,foodItem.canBeOrdered?,NO_DEFECT,,,,,4353
5394,I1744035260W44609586," ",2018-06-09T11:10:33Z,2018-06-09T11:10:54Z,21000,01328099,44609586,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME13_EntA,foodItem.canBeOrdered?,NO_DEFECT,,,,,4353
5395,I1744035260W44151172," ",2018-06-09T11:10:29Z,2018-06-09T11:10:54Z,25000,00827622,44151172,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME13_EntA,foodItem.canBeOrdered?,NO_DEFECT,,,,,4353
5396,I1744035260W44609602," ",2018-06-09T11:11:20Z,2018-06-09T11:11:41Z,21000,01529243,44609602,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME13_EntA,foodItem.canBeOrdered?,NO_DEFECT,,,,,4353
5397,I1744035261W44580775," ",2018-05-26T11:06:43Z,2018-05-26T11:06:55Z,12000,01426436,44580775,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME14_EntA,foodItem.name,NO_DEFECT,,,,,4353
5398,I1744035261W44580770," ",2018-05-26T11:06:42Z,2018-05-26T11:07:05Z,23000,01429249,44580770,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME14_EntA,foodItem.name,NO_DEFECT,,,,,4353
5399,I1744035261W44580762," ",2018-05-26T11:06:51Z,2018-05-26T11:07:22Z,31000,01525084,44580762,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME14_EntA,foodItem.name,NO_DEFECT,,,,,4353
5400,I1744035261W44580750," ",2018-05-26T11:06:39Z,2018-05-26T11:07:48Z,69000,01526400,44580750,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME14_EntA,foodItem.name,NO_DEFECT,,,,,4353
5401,I1744035261W44580760," ",2018-05-26T11:08:08Z,2018-05-26T11:08:25Z,17000,01634073,44580760,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME14_EntA,foodItem.name,NO_DEFECT,,,,,4353
5402,I1744035261W44580761," ",2018-05-26T11:08:23Z,2018-05-26T11:09:14Z,51000,1429462,44580761,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME14_EntA,foodItem.name,NO_DEFECT,,,,,4353
5403,I1744035261W44580759," ",2018-05-26T11:07:26Z,2018-05-26T11:09:29Z,123000,00304071,44580759,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME14_EntA,foodItem.name,NO_DEFECT,,,,,4353
5404,I1744035261W44580778," ",2018-05-26T11:10:51Z,2018-05-26T11:11:15Z,24000,1329436,44580778,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME14_EntA,foodItem.name,NO_DEFECT,,,,,4353
5405,I1744035261W44580782," foodItem.name is expected to be the primary key; foodItem.name and foodItem.price is no reliant key;critical",2018-05-26T11:09:08Z,2018-05-26T11:15:01Z,353000,9471257,44580782,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME14_EntA,foodItem.name,WRONG,,,,,4353
5406,I1744035261W44609582," ",2018-06-09T11:01:46Z,2018-06-09T11:02:08Z,22000,01427727,44609582,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME14_EntA,foodItem.name,NO_DEFECT,,,,,4353
5407,I1744035261W44609594," ",2018-06-09T11:02:00Z,2018-06-09T11:02:41Z,41000,01426086,44609594,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME14_EntA,foodItem.name,NO_DEFECT,,,,,4353
5408,I1744035261W44609593," ",2018-06-09T11:02:32Z,2018-06-09T11:03:05Z,33000,01526015,44609593,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME14_EntA,foodItem.name,NO_DEFECT,,,,,4353
5409,I1744035261W44609588," ",2018-06-09T11:03:22Z,2018-06-09T11:03:42Z,20000,01427944,44609588,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME14_EntA,foodItem.name,SUPERFLUOUS_EME,,,,,4353
5410,I1744035261W44151172," ",2018-06-09T11:02:52Z,2018-06-09T11:03:53Z,61000,00827622,44151172,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME14_EntA,foodItem.name,NO_DEFECT,,,,,4353
5411,I1744035261W44609583," ",2018-06-09T11:03:11Z,2018-06-09T11:03:56Z,45000,01553105,44609583,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME14_EntA,foodItem.name,NO_DEFECT,,,,,4353
5412,I1744035261W44609586," ",2018-06-09T11:03:03Z,2018-06-09T11:05:55Z,172000,01328099,44609586,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME14_EntA,foodItem.name,NO_DEFECT,,,,,4353
5413,I1744035261W44609602," price in food item should not be a key",2018-06-09T11:05:12Z,2018-06-09T11:06:19Z,67000,01529243,44609602,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME14_EntA,foodItem.name,WRONG,,,,,4353
5414,I1744035262W44580750," attribute foodItem.price should not be part of the key; attribute foodItem.price is part of the key; important",2018-05-26T11:10:00Z,2018-05-26T11:11:43Z,103000,01526400,44580750,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME15_EntA,foodItem.price,WRONG,D53,Entity.Attribute Food_item.price: attribute is not a valid part of a key.,WRONG_KEY,A,4353
5415,I1744035262W44580762," price is not expected to be a key;price is a key;critical",2018-05-26T11:10:56Z,2018-05-26T11:11:54Z,58000,01525084,44580762,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME15_EntA,foodItem.price,WRONG,D53,Entity.Attribute Food_item.price: attribute is not a valid part of a key.,WRONG_KEY,A,4353
5416,I1744035262W44580778," price is not a key attribute",2018-05-26T11:15:01Z,2018-05-26T11:15:40Z,39000,1329436,44580778,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME15_EntA,foodItem.price,WRONG,D53,Entity.Attribute Food_item.price: attribute is not a valid part of a key.,WRONG_KEY,A,4353
5417,I1744035262W44580760," ",2018-05-26T11:15:43Z,2018-05-26T11:15:57Z,14000,01634073,44580760,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME15_EntA,foodItem.price,NO_DEFECT,D53,Entity.Attribute Food_item.price: attribute is not a valid part of a key.,WRONG_KEY,A,4353
5418,I1744035262W44580761," Price should not be a key in foodItem; price is a key in foodItem; critical",2018-05-26T11:14:18Z,2018-05-26T11:16:15Z,117000,1429462,44580761,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME15_EntA,foodItem.price,WRONG,D53,Entity.Attribute Food_item.price: attribute is not a valid part of a key.,WRONG_KEY,A,4353
5419,I1744035262W44609582," ",2018-06-09T11:04:00Z,2018-06-09T11:04:42Z,42000,01427727,44609582,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME15_EntA,foodItem.price,WRONG_KEY,D53,Entity.Attribute Food_item.price: attribute is not a valid part of a key.,WRONG_KEY,A,4353
5420,I1744035262W44609594," ",2018-06-09T11:04:59Z,2018-06-09T11:05:15Z,16000,01426086,44609594,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME15_EntA,foodItem.price,NO_DEFECT,D53,Entity.Attribute Food_item.price: attribute is not a valid part of a key.,WRONG_KEY,A,4353
5421,I1744035262W44609593," ",2018-06-09T11:07:26Z,2018-06-09T11:07:42Z,16000,01526015,44609593,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME15_EntA,foodItem.price,NO_DEFECT,D53,Entity.Attribute Food_item.price: attribute is not a valid part of a key.,WRONG_KEY,A,4353
5422,I1744035262W44609588," ",2018-06-09T11:07:14Z,2018-06-09T11:07:53Z,39000,01427944,44609588,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME15_EntA,foodItem.price,NO_DEFECT,D53,Entity.Attribute Food_item.price: attribute is not a valid part of a key.,WRONG_KEY,A,4353
5423,I1744035262W44609583," ",2018-06-09T11:09:08Z,2018-06-09T11:09:43Z,35000,01553105,44609583,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME15_EntA,foodItem.price,WRONG_KEY,D53,Entity.Attribute Food_item.price: attribute is not a valid part of a key.,WRONG_KEY,A,4353
5424,I1744035262W44151172," ",2018-06-09T11:09:19Z,2018-06-09T11:09:59Z,40000,00827622,44151172,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME15_EntA,foodItem.price,WRONG_KEY,D53,Entity.Attribute Food_item.price: attribute is not a valid part of a key.,WRONG_KEY,A,4353
5425,I1744035262W44609586," ",2018-06-09T11:09:39Z,2018-06-09T11:10:20Z,41000,01328099,44609586,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME15_EntA,foodItem.price,NO_DEFECT,D53,Entity.Attribute Food_item.price: attribute is not a valid part of a key.,WRONG_KEY,A,4353
5426,I1744035262W44609602," ",2018-06-09T11:09:53Z,2018-06-09T11:10:28Z,35000,01529243,44609602,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME15_EntA,foodItem.price,WRONG_KEY,D53,Entity.Attribute Food_item.price: attribute is not a valid part of a key.,WRONG_KEY,A,4353
5427,I1744035263W44580750," ",2018-05-26T11:06:00Z,2018-05-26T11:06:38Z,38000,01526400,44580750,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME35_EntA,setMenu.availabilityEndDate,NO_DEFECT,,,,,4353
5428,I1744035263W44580770," ",2018-05-26T11:06:25Z,2018-05-26T11:06:41Z,16000,01429249,44580770,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME35_EntA,setMenu.availabilityEndDate,NO_DEFECT,,,,,4353
5429,I1744035263W44580775," ",2018-05-26T11:06:22Z,2018-05-26T11:06:42Z,20000,01426436,44580775,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME35_EntA,setMenu.availabilityEndDate,NO_DEFECT,,,,,4353
5430,I1744035263W44580762," ",2018-05-26T11:06:32Z,2018-05-26T11:06:50Z,18000,01525084,44580762,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME35_EntA,setMenu.availabilityEndDate,NO_DEFECT,,,,,4353
5431,I1744035263W44580759," ",2018-05-26T11:06:37Z,2018-05-26T11:07:25Z,48000,00304071,44580759,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME35_EntA,setMenu.availabilityEndDate,NO_DEFECT,,,,,4353
5432,I1744035263W44580760," ",2018-05-26T11:07:41Z,2018-05-26T11:08:07Z,26000,01634073,44580760,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME35_EntA,setMenu.availabilityEndDate,NO_DEFECT,,,,,4353
5433,I1744035263W44580761," ",2018-05-26T11:07:21Z,2018-05-26T11:08:21Z,60000,1429462,44580761,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME35_EntA,setMenu.availabilityEndDate,NO_DEFECT,,,,,4353
5434,I1744035263W44580782," ",2018-05-26T11:07:35Z,2018-05-26T11:09:07Z,92000,9471257,44580782,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME35_EntA,setMenu.availabilityEndDate,NO_DEFECT,,,,,4353
5435,I1744035263W44580778," ",2018-05-26T11:07:46Z,2018-05-26T11:10:49Z,183000,1329436,44580778,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME35_EntA,setMenu.availabilityEndDate,NO_DEFECT,,,,,4353
5436,I1744035263W44609582," ",2018-06-09T11:01:03Z,2018-06-09T11:01:45Z,42000,01427727,44609582,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME35_EntA,setMenu.availabilityEndDate,NO_DEFECT,,,,,4353
5437,I1744035263W44609594," ",2018-06-09T11:01:07Z,2018-06-09T11:01:59Z,52000,01426086,44609594,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME35_EntA,setMenu.availabilityEndDate,NO_DEFECT,,,,,4353
5438,I1744035263W44609593," ",2018-06-09T11:00:56Z,2018-06-09T11:02:31Z,95000,01526015,44609593,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME35_EntA,setMenu.availabilityEndDate,NO_DEFECT,,,,,4353
5439,I1744035263W44151172," ",2018-06-09T10:58:26Z,2018-06-09T11:02:50Z,264000,00827622,44151172,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME35_EntA,setMenu.availabilityEndDate,NO_DEFECT,,,,,4353
5440,I1744035263W44609586," ",2018-06-09T11:02:10Z,2018-06-09T11:03:02Z,52000,01328099,44609586,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME35_EntA,setMenu.availabilityEndDate,NO_DEFECT,,,,,4353
5441,I1744035263W44609583," ",2018-06-09T11:00:59Z,2018-06-09T11:03:10Z,131000,01553105,44609583,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME35_EntA,setMenu.availabilityEndDate,NO_DEFECT,,,,,4353
5442,I1744035263W44609588," ",2018-06-09T11:02:01Z,2018-06-09T11:03:21Z,80000,01427944,44609588,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME35_EntA,setMenu.availabilityEndDate,NO_DEFECT,,,,,4353
5443,I1744035263W44609602," ",2018-06-09T11:01:01Z,2018-06-09T11:05:10Z,249000,01529243,44609602,B,WS4,2018-06-09,Sc2,DS21_Gr1_EME35_EntA,setMenu.availabilityEndDate,NO_DEFECT,,,,,4353
5444,I1744035264W44580750," ",2018-05-26T11:12:36Z,2018-05-26T11:12:58Z,22000,01526400,44580750,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME51_Rel,(foodItem + isPartOf + setMenu),NO_DEFECT,,,,,4353
5445,I1744035264W44580762," ",2018-05-26T11:13:25Z,2018-05-26T11:14:34Z,69000,01525084,44580762,B,WS3,2018-05-26,Sc2,DS21_Gr1_EME51_Rel,(foodItem + isPartOf + setMenu),NO_DEFECT,,,,,4353
